"gameID","leagueID","season","date","homeTeamID","awayTeamID","homeGoals","awayGoals","homeProbability","drawProbability","awayProbability"
126,1,2015,2015-09-12 18:00:00,79,73,3,1,0.6567,0.2549,0.0884
127,1,2015,2015-09-12 20:30:00,89,87,3,1,0.4919,0.318,0.1901
128,1,2015,2015-09-13 16:30:00,77,82,0,1,0.2401,0.2976,0.4623
129,1,2015,2015-09-13 19:00:00,75,71,3,2,0.455,0.3004,0.2446
130,1,2015,2015-09-14 23:00:00,81,86,2,0,0.6555,0.233,0.1115
131,1,2015,2015-09-19 15:45:00,80,83,2,0,0.7235,0.1909,0.0856
132,1,2015,2015-09-19 18:00:00,86,90,1,2,0.2928,0.3012,0.406
133,1,2015,2015-09-19 18:00:00,71,76,0,1,0.3959,0.3707,0.2334
134,1,2015,2015-09-19 18:00:00,73,77,2,0,0.2375,0.3629,0.3996
135,1,2015,2015-09-19 18:00:00,85,75,2,2,0.3009,0.3324,0.3667
136,1,2015,2015-09-19 18:00:00,84,72,0,0,0.1553,0.2346,0.6101
137,1,2015,2015-09-19 20:30:00,88,81,1,2,0.8408,0.1177,0.0415
138,1,2015,2015-09-20 16:30:00,82,78,1,0,0.4732,0.3412,0.1856
139,1,2015,2015-09-20 19:00:00,74,89,2,3,0.4195,0.2506,0.3299
140,1,2015,2015-09-20 19:00:00,87,79,1,1,0.7195,0.1996,0.0809
141,1,2015,2015-09-26 15:45:00,82,88,4,1,0.5584,0.2208,0.2208
142,1,2015,2015-09-26 18:00:00,74,84,3,1,0.3655,0.3128,0.3217
143,1,2015,2015-09-26 18:00:00,85,73,2,1,0.6734,0.2181,0.1085
144,1,2015,2015-09-26 18:00:00,75,83,2,5,0.0518,0.0888,0.8594
145,1,2015,2015-09-26 18:00:00,87,71,3,2,0.5951,0.2444,0.1605
146,1,2015,2015-09-26 18:00:00,89,77,3,0,0.8918,0.0905,0.0177
147,1,2015,2015-09-26 18:00:00,81,79,2,2,0.6699,0.1845,0.1456
148,1,2015,2015-09-26 20:30:00,86,80,2,2,0.1859,0.291,0.5231
149,1,2015,2015-09-27 19:00:00,90,78,0,1,0.0569,0.1435,0.7996
150,1,2015,2015-09-28 23:00:00,76,72,2,3,0.1438,0.2157,0.6405
151,1,2015,2015-10-03 15:45:00,78,76,2,0,0.8739,0.1063,0.0198
152,1,2015,2015-10-03 18:00:00,71,85,0,1,0.2754,0.3399,0.3847
153,1,2015,2015-10-03 18:00:00,73,90,1,1,0.5344,0.2944,0.1712
154,1,2015,2015-10-03 18:00:00,88,86,6,1,0.8752,0.0868,0.038
155,1,2015,2015-10-03 18:00:00,79,75,1,2,0.0678,0.1304,0.8018
156,1,2015,2015-10-03 18:00:00,77,81,2,2,0.1641,0.2374,0.5985
157,1,2015,2015-10-03 20:30:00,80,74,1,3,0.1026,0.2361,0.6613
158,1,2015,2015-10-04 16:30:00,72,87,1,1,0.326,0.2934,0.3806
159,1,2015,2015-10-04 19:00:00,84,82,2,2,0.2346,0.3024,0.463
160,1,2015,2015-10-04 19:00:00,83,89,3,0,0.6748,0.2088,0.1164
161,1,2015,2015-10-17 15:45:00,82,87,0,0,0.2472,0.4004,0.3524
162,1,2015,2015-10-17 18:00:00,74,75,2,2,0.1307,0.1851,0.6842
163,1,2015,2015-10-17 18:00:00,76,77,1,0,0.8061,0.1513,0.0426
164,1,2015,2015-10-17 18:00:00,80,71,2,0,0.4675,0.3206,0.2119
165,1,2015,2015-10-17 18:00:00,78,81,1,3,0.0623,0.1503,0.7874
166,1,2015,2015-10-17 18:00:00,72,89,0,3,0.1498,0.2575,0.5927
167,1,2015,2015-10-17 18:00:00,88,73,5,1,0.9979,0.0021,0
168,1,2015,2015-10-17 20:30:00,90,83,0,3,0.0097,0.0629,0.9274
169,1,2015,2015-10-18 19:00:00,86,79,6,2,0.602,0.2198,0.1782
170,1,2015,2015-10-19 23:00:00,84,85,0,1,0.0635,0.2,0.7365
171,1,2015,2015-10-24 18:00:00,71,84,1,2,0.1816,0.2666,0.5518
172,1,2015,2015-10-24 18:00:00,75,78,1,0,0.8261,0.1547,0.0192
173,1,2015,2015-10-24 18:00:00,81,80,2,1,0.225,0.3316,0.4434
174,1,2015,2015-10-24 18:00:00,79,76,0,1,0.222,0.2908,0.4872
175,1,2015,2015-10-24 18:00:00,85,90,0,2,0.2846,0.3308,0.3846
176,1,2015,2015-10-24 20:30:00,83,72,2,1,0.9041,0.0765,0.0194
177,1,2015,2015-10-25 16:00:00,77,86,3,0,0.6564,0.2071,0.1365
178,1,2015,2015-10-25 18:05:00,73,82,1,5,0.0068,0.0322,0.961
179,1,2015,2015-10-25 18:05:00,89,88,0,0,0.2594,0.5534,0.1872
180,1,2015,2015-10-25 20:15:00,87,74,1,1,0.0977,0.2344,0.6679
181,1,2015,2015-10-31 16:45:00,80,87,1,3,0.2926,0.3688,0.3386
182,1,2015,2015-10-31 19:00:00,78,89,0,0,0.5081,0.3484,0.1435
183,1,2015,2015-10-31 19:00:00,88,79,2,1,0.8173,0.1426,0.0401
184,1,2015,2015-10-31 19:00:00,86,85,0,0,0.3105,0.2908,0.3987
185,1,2015,2015-10-31 19:00:00,84,83,0,3,0.0193,0.1095,0.8712
186,1,2015,2015-10-31 19:00:00,90,81,2,0,0.6357,0.2435,0.1208
187,1,2015,2015-10-31 19:00:00,76,75,2,3,0.195,0.2452,0.5598
188,1,2015,2015-11-01 17:30:00,72,77,6,2,0.6652,0.1906,0.1442
189,1,2015,2015-11-01 20:00:00,74,73,2,0,0.4914,0.3147,0.1939
190,1,2015,2015-11-03 00:00:00,82,71,3,1,0.5938,0.3045,0.1017
191,1,2015,2015-11-07 16:45:00,73,86,0,1,0.4623,0.354,0.1837
192,1,2015,2015-11-07 19:00:00,75,90,2,1,0.4997,0.3379,0.1624
193,1,2015,2015-11-07 19:00:00,89,76,2,0,0.5652,0.3248,0.11
194,1,2015,2015-11-07 19:00:00,79,84,1,0,0.6144,0.2848,0.1008
195,1,2015,2015-11-07 19:00:00,81,72,1,1,0.1745,0.3264,0.4991
196,1,2015,2015-11-07 19:00:00,77,74,0,1,0.0343,0.1484,0.8173
197,1,2015,2015-11-07 21:30:00,85,80,1,0,0.2791,0.3323,0.3886
198,1,2015,2015-11-08 17:30:00,71,88,0,0,0.0255,0.168,0.8065
199,1,2015,2015-11-08 20:00:00,83,82,1,1,0.6761,0.1989,0.125
200,1,2015,2015-11-08 20:00:00,87,78,1,2,0.7015,0.1917,0.1068
201,1,2015,2015-11-21 16:45:00,90,89,1,2,0.4077,0.2975,0.2948
202,1,2015,2015-11-21 19:00:00,84,73,2,2,0.4528,0.2667,0.2805
203,1,2015,2015-11-21 19:00:00,74,85,0,1,0.2046,0.3092,0.4862
204,1,2015,2015-11-21 19:00:00,76,83,2,1,0.0257,0.1089,0.8654
205,1,2015,2015-11-21 19:00:00,86,75,0,3,0.0047,0.0279,0.9674
206,1,2015,2015-11-21 19:00:00,72,71,4,0,0.9355,0.0534,0.0111
207,1,2015,2015-11-21 19:00:00,80,79,1,0,0.8702,0.1111,0.0187
208,1,2015,2015-11-21 21:30:00,88,87,1,4,0.0916,0.1649,0.7435
209,1,2015,2015-11-22 20:00:00,82,81,4,1,0.8979,0.0791,0.023
210,1,2015,2015-11-24 00:00:00,78,77,0,1,0.1696,0.283,0.5474
211,1,2015,2015-11-28 19:00:00,77,85,2,0,0.3156,0.367,0.3174
212,1,2015,2015-11-28 19:00:00,71,90,2,3,0.3732,0.2821,0.3447
213,1,2015,2015-11-28 19:00:00,73,72,3,3,0.6317,0.2298,0.1385
214,1,2015,2015-11-28 19:00:00,78,86,5,1,0.5981,0.2543,0.1476
215,1,2015,2015-11-28 19:00:00,88,74,3,1,0.6125,0.2333,0.1542
216,1,2015,2015-11-28 21:30:00,75,89,1,1,0.2717,0.3525,0.3758
217,1,2015,2015-11-29 16:00:00,82,80,0,0,0.2151,0.5885,0.1964
218,1,2015,2015-11-29 18:05:00,81,76,1,1,0.4799,0.3079,0.2122
219,1,2015,2015-11-29 20:15:00,87,84,1,0,0.6697,0.2541,0.0762
220,1,2015,2015-11-29 20:15:00,79,83,1,1,0.1807,0.2772,0.5421
221,1,2015,2015-12-05 16:45:00,85,88,2,0,0.8008,0.1534,0.0458
222,1,2015,2015-12-05 19:00:00,84,75,0,3,0.0979,0.1674,0.7347
223,1,2015,2015-12-05 19:00:00,90,79,2,0,0.8662,0.1112,0.0226
224,1,2015,2015-12-05 19:00:00,76,82,1,1,0.4505,0.317,0.2325
225,1,2015,2015-12-05 19:00:00,83,77,3,1,0.5667,0.2329,0.2004
226,1,2015,2015-12-05 19:00:00,89,81,0,0,0.5319,0.2566,0.2115
227,1,2015,2015-12-05 19:00:00,74,71,1,1,0.7861,0.143,0.0709
228,1,2015,2015-12-05 21:30:00,80,73,0,1,0.4674,0.2706,0.262
229,1,2015,2015-12-06 20:00:00,86,87,2,0,0.1975,0.3505,0.452
230,1,2015,2015-12-08 00:00:00,72,78,1,1,0.5012,0.2789,0.2199
231,1,2015,2015-12-12 16:45:00,79,72,1,1,0.164,0.2323,0.6037
232,1,2015,2015-12-12 19:00:00,88,84,2,1,0.4645,0.2816,0.2539
233,1,2015,2015-12-12 19:00:00,77,90,0,1,0.1156,0.2107,0.6737
234,1,2015,2015-12-12 19:00:00,78,74,1,0,0.4797,0.2971,0.2232
235,1,2015,2015-12-12 19:00:00,81,85,0,0,0.1888,0.2353,0.5759
236,1,2015,2015-12-12 21:30:00,73,89,2,1,0.1405,0.2388,0.6207
237,1,2015,2015-12-13 17:30:00,71,83,0,2,0.1716,0.2615,0.5669
238,1,2015,2015-12-13 20:00:00,87,76,2,2,0.6992,0.2027,0.0981
239,1,2015,2015-12-13 20:00:00,82,86,1,2,0.1837,0.2912,0.5251
240,1,2015,2015-12-15 00:00:00,75,80,2,1,0.0526,0.1514,0.796
241,1,2015,2015-12-19 19:00:00,76,73,1,2,0.0774,0.2036,0.719
242,1,2015,2015-12-19 19:00:00,74,82,0,2,0.178,0.2709,0.5511
243,1,2015,2015-12-19 19:00:00,85,78,1,2,0.4761,0.2468,0.2771
244,1,2015,2015-12-19 19:00:00,80,77,3,1,0.8122,0.1333,0.0545
245,1,2015,2015-12-19 19:00:00,72,75,2,3,0.1942,0.2849,0.5209
246,1,2015,2015-12-19 19:00:00,89,79,1,2,0.4673,0.3409,0.1918
247,1,2015,2015-12-19 21:30:00,86,71,1,1,0.6335,0.2673,0.0992
248,1,2015,2015-12-20 17:30:00,90,87,3,0,0.8673,0.104,0.0287
249,1,2015,2015-12-20 20:00:00,84,81,0,0,0.4913,0.358,0.1507
250,1,2015,2015-12-22 00:00:00,83,88,2,1,0.5799,0.261,0.1591
251,1,2015,2015-12-26 16:45:00,85,89,2,0,0.3096,0.311,0.3794
252,1,2015,2015-12-26 19:00:00,84,76,1,0,0.6207,0.2896,0.0897
253,1,2015,2015-12-26 19:00:00,82,79,3,0,0.8655,0.1065,0.028
254,1,2015,2015-12-26 19:00:00,71,81,1,1,0.5853,0.2727,0.142
255,1,2015,2015-12-26 19:00:00,73,78,0,0,0.4664,0.3836,0.15
256,1,2015,2015-12-26 19:00:00,80,90,2,2,0.4647,0.2681,0.2672
257,1,2015,2015-12-26 19:00:00,87,75,1,0,0.6019,0.2772,0.1209
258,1,2015,2015-12-26 19:00:00,88,77,4,1,0.898,0.076,0.026
259,1,2015,2015-12-26 21:30:00,86,72,0,1,0.281,0.2713,0.4477
260,1,2015,2015-12-26 23:45:00,74,83,4,0,0.7896,0.1524,0.058
261,1,2015,2015-12-28 19:00:00,76,86,1,0,0.7878,0.1548,0.0574
262,1,2015,2015-12-28 19:00:00,90,82,1,2,0.5728,0.3087,0.1185
263,1,2015,2015-12-28 19:00:00,79,71,2,0,0.6386,0.2924,0.069
264,1,2015,2015-12-28 19:00:00,78,84,0,0,0.5035,0.4244,0.0721
265,1,2015,2015-12-28 19:00:00,72,85,3,4,0.5398,0.2561,0.2041
266,1,2015,2015-12-28 21:30:00,83,73,2,0,0.9481,0.0435,0.0084
267,1,2015,2015-12-28 21:30:00,89,80,0,0,0.4964,0.3069,0.1967
268,1,2015,2015-12-28 21:30:00,81,74,2,1,0.4794,0.2713,0.2493
269,1,2015,2015-12-29 23:45:00,75,88,0,0,0.1529,0.2457,0.6014
270,1,2015,2015-12-30 23:45:00,77,87,0,1,0.0688,0.1947,0.7365
271,1,2015,2016-01-02 16:45:00,81,87,2,0,0.4218,0.2629,0.3153
272,1,2015,2016-01-02 19:00:00,76,85,2,1,0.5918,0.2634,0.1448
273,1,2015,2016-01-02 19:00:00,83,86,1,0,0.5807,0.2277,0.1916
274,1,2015,2016-01-02 19:00:00,75,73,0,0,0.6484,0.2224,0.1292
275,1,2015,2016-01-02 19:00:00,89,84,2,1,0.6836,0.2232,0.0932
276,1,2015,2016-01-02 19:00:00,79,74,1,0,0.5291,0.2772,0.1937
277,1,2015,2016-01-02 19:00:00,77,71,3,1,0.4432,0.4303,0.1265
278,1,2015,2016-01-02 21:30:00,90,88,1,2,0.4296,0.3301,0.2403
279,1,2015,2016-01-03 17:30:00,78,80,0,3,0.0296,0.1141,0.8563
280,1,2015,2016-01-03 20:00:00,72,82,1,1,0.3064,0.3709,0.3227
281,1,2015,2016-01-12 23:45:00,86,89,3,3,0.2452,0.2462,0.5086
282,1,2015,2016-01-12 23:45:00,71,78,1,0,0.2757,0.4363,0.288
283,1,2015,2016-01-12 23:45:00,73,81,1,3,0.1899,0.3365,0.4736
284,1,2015,2016-01-13 23:45:00,74,90,2,0,0.8237,0.1591,0.0172
285,1,2015,2016-01-13 23:45:00,85,79,3,1,0.6995,0.2532,0.0473
286,1,2015,2016-01-13 23:45:00,84,77,2,4,0.0471,0.1615,0.7914
287,1,2015,2016-01-13 23:45:00,80,76,2,2,0.5706,0.2724,0.157
288,1,2015,2016-01-13 23:45:00,88,72,0,0,0.6669,0.2516,0.0815
289,1,2015,2016-01-14 00:00:00,87,83,3,3,0.1365,0.1982,0.6653
290,1,2015,2016-01-14 00:00:00,82,75,0,1,0.5268,0.3044,0.1688
291,1,2015,2016-01-16 16:45:00,82,77,4,1,0.7545,0.1805,0.065
292,1,2015,2016-01-16 19:00:00,88,78,4,0,0.6974,0.2173,0.0853
293,1,2015,2016-01-16 19:00:00,86,81,2,1,0.566,0.2425,0.1915
294,1,2015,2016-01-16 19:00:00,74,76,3,0,0.7089,0.2237,0.0674
295,1,2015,2016-01-16 19:00:00,80,72,3,3,0.6084,0.2338,0.1578
296,1,2015,2016-01-16 19:00:00,73,79,3,0,0.8615,0.1054,0.0331
297,1,2015,2016-01-16 21:30:00,71,75,1,1,0.051,0.1399,0.8091
298,1,2015,2016-01-17 18:05:00,87,89,0,1,0.379,0.3618,0.2592
299,1,2015,2016-01-17 20:15:00,85,83,0,0,0.2667,0.4343,0.299
300,1,2015,2016-01-19 00:00:00,84,90,1,0,0.2495,0.4633,0.2872
301,1,2015,2016-01-23 16:45:00,79,87,4,5,0.2233,0.3216,0.4551
302,1,2015,2016-01-23 19:00:00,78,82,1,3,0.1771,0.2463,0.5766
303,1,2015,2016-01-23 19:00:00,89,74,0,1,0.0676,0.3885,0.5439
304,1,2015,2016-01-23 19:00:00,75,85,3,0,0.8687,0.1115,0.0198
305,1,2015,2016-01-23 19:00:00,76,71,0,0,0.1251,0.5024,0.3725
306,1,2015,2016-01-23 19:00:00,77,73,1,1,0.1541,0.2939,0.552
307,1,2015,2016-01-23 19:00:00,90,86,2,1,0.6936,0.1839,0.1225
308,1,2015,2016-01-23 21:30:00,81,88,2,2,0.1649,0.2729,0.5622
309,1,2015,2016-01-24 17:30:00,72,84,1,2,0.5925,0.2715,0.136
310,1,2015,2016-01-24 20:00:00,83,80,0,1,0.2445,0.2932,0.4623
311,1,2015,2016-02-02 23:45:00,83,74,0,0,0.8857,0.0828,0.0315
312,1,2015,2016-02-02 23:45:00,75,87,2,0,0.6,0.271,0.129
313,1,2015,2016-02-02 23:45:00,79,82,0,3,0.0469,0.1271,0.826
314,1,2015,2016-02-02 23:45:00,77,88,0,1,0.3784,0.3829,0.2387
315,1,2015,2016-02-02 23:45:00,81,71,2,0,0.9456,0.0506,0.0038
316,1,2015,2016-02-03 00:00:00,78,73,1,2,0.484,0.2782,0.2378
317,1,2015,2016-02-03 00:00:00,89,85,3,0,0.8985,0.0829,0.0186
318,1,2015,2016-02-03 00:00:00,76,84,1,1,0.667,0.1986,0.1344
319,1,2015,2016-02-03 23:45:00,72,86,3,0,0.8645,0.1082,0.0273
320,1,2015,2016-02-03 23:45:00,90,80,0,0,0.1544,0.313,0.5326
321,1,2015,2016-02-06 16:45:00,88,75,1,3,0.2193,0.2132,0.5675
322,1,2015,2016-02-06 19:00:00,86,76,1,0,0.8488,0.1166,0.0346
323,1,2015,2016-02-06 19:00:00,85,72,0,3,0.0284,0.0805,0.8911
324,1,2015,2016-02-06 19:00:00,82,90,1,0,0.8571,0.1263,0.0166
325,1,2015,2016-02-06 19:00:00,84,78,1,1,0.4121,0.3042,0.2837
326,1,2015,2016-02-06 19:00:00,71,79,2,0,0.2751,0.3144,0.4105
327,1,2015,2016-02-06 19:00:00,87,77,2,2,0.6829,0.2273,0.0898
328,1,2015,2016-02-06 21:30:00,74,81,1,0,0.3839,0.3199,0.2962
329,1,2015,2016-02-07 17:30:00,73,83,0,2,0.171,0.3165,0.5125
330,1,2015,2016-02-07 20:00:00,80,89,1,1,0.603,0.2449,0.1521
331,1,2015,2016-02-13 16:45:00,77,89,2,1,0.5111,0.2694,0.2195
332,1,2015,2016-02-13 19:00:00,84,74,0,1,0.2038,0.3107,0.4855
333,1,2015,2016-02-13 19:00:00,79,81,2,2,0.4293,0.3326,0.2381
334,1,2015,2016-02-13 19:00:00,72,76,0,1,0.5109,0.2919,0.1972
335,1,2015,2016-02-13 19:00:00,78,90,1,2,0.1024,0.2248,0.6728
336,1,2015,2016-02-13 19:00:00,73,85,1,3,0.4243,0.3188,0.2569
337,1,2015,2016-02-13 21:30:00,80,86,5,1,0.8205,0.1398,0.0397
338,1,2015,2016-02-14 16:00:00,83,75,2,1,0.6167,0.226,0.1573
339,1,2015,2016-02-14 18:05:00,71,87,0,6,0.0134,0.1023,0.8843
340,1,2015,2016-02-14 20:15:00,88,82,1,2,0.5529,0.2744,0.1727
341,1,2015,2016-02-27 16:45:00,81,77,1,0,0.1598,0.3332,0.507
342,1,2015,2016-02-27 19:00:00,90,73,0,0,0.3398,0.3331,0.3271
343,1,2015,2016-02-27 19:00:00,75,79,1,0,0.6639,0.2299,0.1062
344,1,2015,2016-02-27 19:00:00,74,80,1,2,0.4643,0.3336,0.2021
345,1,2015,2016-02-27 19:00:00,85,71,2,1,0.8681,0.1145,0.0174
346,1,2015,2016-02-27 21:30:00,76,78,3,2,0.6115,0.2385,0.15
347,1,2015,2016-02-28 18:05:00,82,84,2,1,0.8519,0.0974,0.0507
348,1,2015,2016-02-28 18:05:00,89,83,3,2,0.2349,0.2833,0.4818
349,1,2015,2016-03-01 23:45:00,71,72,1,3,0.0406,0.1041,0.8553
350,1,2015,2016-03-01 23:45:00,73,74,2,0,0.4826,0.3075,0.2099
351,1,2015,2016-03-01 23:45:00,75,76,2,2,0.7895,0.1435,0.067
352,1,2015,2016-03-01 23:45:00,77,78,2,2,0.3515,0.3282,0.3203
353,1,2015,2016-03-01 23:45:00,79,80,1,2,0.4305,0.3041,0.2654
354,1,2015,2016-03-02 23:45:00,81,82,1,0,0.199,0.2961,0.5049
355,1,2015,2016-03-02 23:45:00,83,84,1,2,0.2983,0.2716,0.4301
356,1,2015,2016-03-02 23:45:00,85,86,1,0,0.2002,0.614,0.1858
357,1,2015,2016-03-03 00:00:00,87,88,3,0,0.6854,0.2704,0.0442
358,1,2015,2016-03-03 00:00:00,89,90,1,0,0.0969,0.1716,0.7315
359,1,2015,2016-03-05 16:45:00,82,83,2,2,0.7353,0.1861,0.0786
360,1,2015,2016-03-05 19:00:00,74,77,1,1,0.4147,0.2789,0.3064
361,1,2015,2016-03-05 19:00:00,84,79,1,0,0.2762,0.4246,0.2992
362,1,2015,2016-03-05 19:00:00,80,85,1,1,0.2301,0.2578,0.5121
363,1,2015,2016-03-05 19:00:00,72,81,2,3,0.2512,0.2213,0.5275
364,1,2015,2016-03-05 19:00:00,88,71,4,0,0.9594,0.0378,0.0028
365,1,2015,2016-03-05 19:00:00,86,73,1,3,0.2406,0.2977,0.4617
366,1,2015,2016-03-05 21:30:00,90,75,0,1,0.1857,0.2834,0.5309
367,1,2015,2016-03-06 17:30:00,78,87,1,2,0.1751,0.2328,0.5921
368,1,2015,2016-03-06 20:00:00,76,89,1,0,0.3171,0.4628,0.2201
369,1,2015,2016-03-12 16:45:00,79,88,0,0,0.0732,0.5371,0.3897
370,1,2015,2016-03-12 19:00:00,85,74,1,2,0.4052,0.3218,0.273
371,1,2015,2016-03-12 19:00:00,73,84,3,2,0.2141,0.3125,0.4734
372,1,2015,2016-03-13 20:00:00,71,82,0,2,0.3505,0.2544,0.3951
373,1,2015,2016-03-14 00:00:00,75,86,1,0,0.4128,0.3765,0.2107
374,1,2015,2016-03-19 16:45:00,72,83,0,2,0.0621,0.1765,0.7614
375,1,2015,2016-03-19 19:00:00,78,75,0,1,0.2303,0.3048,0.4649
376,1,2015,2016-03-19 19:00:00,80,81,2,2,0.7106,0.188,0.1014
377,1,2015,2016-03-19 19:00:00,90,85,1,2,0.1641,0.2743,0.5616
378,1,2015,2016-03-19 19:00:00,76,79,0,1,0.1296,0.3914,0.479
379,1,2015,2016-03-19 21:30:00,84,71,1,0,0.2134,0.4131,0.3735
380,1,2015,2016-03-20 17:30:00,74,87,3,2,0.4416,0.28,0.2784
381,1,2015,2016-03-20 17:30:00,86,77,1,1,0.3775,0.34,0.2825
382,1,2015,2016-03-20 20:00:00,88,89,0,1,0.6074,0.2416,0.151
383,1,2015,2016-03-20 20:00:00,82,73,3,0,0.894,0.0965,0.0095
384,1,2015,2016-04-02 15:45:00,71,80,0,4,0.0442,0.1162,0.8396
385,1,2015,2016-04-02 18:00:00,83,90,4,0,0.9558,0.0384,0.0058
386,1,2015,2016-04-02 18:00:00,73,88,0,4,0.4982,0.2815,0.2203
387,1,2015,2016-04-02 18:00:00,79,86,3,2,0.4074,0.2903,0.3023
388,1,2015,2016-04-02 18:00:00,85,84,2,2,0.6017,0.289,0.1093
389,1,2015,2016-04-02 18:00:00,77,76,0,0,0.7948,0.1948,0.0104
390,1,2015,2016-04-02 18:00:00,81,78,2,2,0.372,0.2703,0.3577
391,1,2015,2016-04-02 20:30:00,87,82,1,1,0.3938,0.2732,0.333
392,1,2015,2016-04-03 16:30:00,75,74,1,0,0.5671,0.2844,0.1485
393,1,2015,2016-04-03 19:00:00,89,72,1,0,0.4179,0.3492,0.2329
394,1,2015,2016-04-09 15:45:00,81,83,3,3,0.2672,0.2662,0.4666
395,1,2015,2016-04-09 18:00:00,90,72,1,1,0.0705,0.2082,0.7213
396,1,2015,2016-04-09 18:00:00,74,86,3,1,0.8328,0.1432,0.024
397,1,2015,2016-04-09 18:00:00,84,80,1,0,0.5249,0.2659,0.2092
398,1,2015,2016-04-09 18:00:00,71,73,1,2,0.0717,0.3483,0.58
399,1,2015,2016-04-09 18:00:00,78,79,1,0,0.592,0.2654,0.1426
400,1,2015,2016-04-09 20:30:00,88,76,2,1,0.6542,0.2287,0.1171
401,1,2015,2016-04-10 16:30:00,77,75,0,2,0.0576,0.1406,0.8018
402,1,2015,2016-04-10 19:00:00,82,89,3,0,0.7806,0.1721,0.0473
403,1,2015,2016-04-10 19:00:00,87,85,4,1,0.7428,0.1704,0.0868
404,1,2015,2016-04-13 23:00:00,78,72,0,0,0.5854,0.2516,0.163
405,1,2015,2016-04-16 15:45:00,79,77,0,3,0.1464,0.228,0.6256
